stem,n_residues,best_target_rep,best_target_split,best_alntmscore,best_qtmscore,best_train_target_rep,best_train_alntmscore,best_train_qtmscore,best_train_fident,tm_field,n_hits_tm_ge_fold,n_train_hits_tm_ge_fold,verdict,fold_tm,redundant_tm,foldseek_version,db_snapshot_tag
59acb10bba20aed1d65a64cafeafe20c,237,W3Y6W3,train,0.5915,0.5025,W3Y6W3,0.5915,0.5025,0.143,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb137047317009d7df3d3e8d61b1b,235,C4G811,train,0.8487,0.8454,C4G811,0.8487,0.8454,0.263,qtmscore,80,78,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb157e929555c4c206423c5310af5,239,A0A2E0JE22,train,0.86,0.8568,A0A2E0JE22,0.86,0.8568,0.102,qtmscore,84,81,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb15a046eaa5e12bdf8c4e21da2db,244,A0A0C4E3X9,train,0.9339,0.9227,A0A0C4E3X9,0.9339,0.9227,0.384,qtmscore,62,57,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb250b56e7764c37afa447539e3ad,243,A0A2U1MXQ3,train,0.9834,0.9794,A0A2U1MXQ3,0.9834,0.9794,0.6,qtmscore,241,235,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb3afd6943b0450ac1c232f449331,245,A0A2C6KZM5,train,0.9285,0.9249,A0A2C6KZM5,0.9285,0.9249,0.164,qtmscore,297,293,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb58205c92170e5c1b5d03019d343,245,A0A1G7ELL7,train,0.7701,0.6858,A0A1G7ELL7,0.7701,0.6858,0.181,qtmscore,53,51,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb59f27b96fa6ec402160ffca39f6,245,A0A672R2R3,train,0.6353,0.6135,A0A672R2R3,0.6353,0.6135,0.014,qtmscore,16,16,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb5b3580e96527ed85ab5d7719395,237,A3JX04,train,0.9814,0.8346,A3JX04,0.9814,0.8346,0.536,qtmscore,73,70,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb60da5e1fd2f83c170439827bd11,234,Q08SS0,train,0.8067,0.4222,Q08SS0,0.8067,0.4222,0.212,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb67f7719e69006bb8103cb04cc76,243,A0A6V2AR72,train,0.9077,0.862,A0A6V2AR72,0.9077,0.862,0.157,qtmscore,265,257,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb7ddf7a844bc1e74f0fd401074a7,244,A0A3D3A7D3,train,0.9316,0.781,A0A3D3A7D3,0.9316,0.781,0.209,qtmscore,34,31,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb8094369e9774324b960e3e0dbc4,235,A0A0D2HGI8,train,0.381,0.3483,A0A0D2HGI8,0.381,0.3483,0.01,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb97e20c96dbd6a2dca272f753a5c,242,A0A5C8PLA3,train,0.9559,0.952,A0A5C8PLA3,0.9559,0.952,0.287,qtmscore,10,9,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb998e4fe86612283f3c917ec21ba,242,A0A7C3QW91,train,0.933,0.9072,A0A7C3QW91,0.933,0.9072,0.346,qtmscore,246,239,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acb9bad7fead5011fc6636de81ed7e,234,R7GU23,train,0.9056,0.9019,R7GU23,0.9056,0.9019,0.277,qtmscore,206,198,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbcda3633f24725e2d87c4e75ca6c,243,A0A2D8EVF8,train,0.6454,0.6364,A0A2D8EVF8,0.6454,0.6364,0.099,qtmscore,27,27,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbdd8b4eaf8a7497166982aa65301,243,F2TXB8,train,0.4664,0.4387,F2TXB8,0.4664,0.4387,0.024,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbdefdd3c401c13a78c665caa22d9,245,A0A2V2GWP0,train,0.4749,0.472,A0A2V2GWP0,0.4749,0.472,0.016,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbe07ecef8d1eeadbad8ae41dd10c,234,A0A318ALB7,train,0.8746,0.7835,A0A318ALB7,0.8746,0.7835,0.125,qtmscore,219,215,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbeaf4a98dd577c8ee5c650571983,240,A0A3S0CY46,train,0.7774,0.7165,A0A3S0CY46,0.7774,0.7165,0.248,qtmscore,163,160,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbed9e1e247c5c902d23066fbc8c9,244,A0A7W0WRY0,test,0.6941,0.5891,A0A1G2PLH2,0.5866,0.5365,0.034,qtmscore,11,10,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbef178a3fd65e3a73d35a1c52c26,245,A0A4U8SKE0,train,0.9279,0.8809,A0A4U8SKE0,0.9279,0.8809,0.248,qtmscore,165,159,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbf17484e367b26146a0b0fd900f7,245,A0A507B853,train,0.4338,0.4098,A0A507B853,0.4338,0.4098,0.015,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acbf88dbf12632a7a562c486c68382,237,A0A3A4P1G1,train,0.7393,0.6208,A0A3A4P1G1,0.7393,0.6208,0.052,qtmscore,93,91,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc12f7fc601ee8a35ce4988c30b9d,241,A0A7J7IQ55,train,0.9679,0.8542,A0A7J7IQ55,0.9679,0.8542,0.351,qtmscore,114,111,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc212ec2242a772e4bfeefc29b657,242,A0A812TZN2,train,0.9117,0.9081,A0A812TZN2,0.9117,0.9081,0.16,qtmscore,288,284,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc235e90c5bd2ed8a9f1541e2acf9,241,A0A7Y3GXQ1,train,0.979,0.955,A0A7Y3GXQ1,0.979,0.955,0.389,qtmscore,277,270,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc2c3f251830950eb9083403cd0e7,242,A0A3N1MPQ9,train,0.9242,0.9059,A0A3N1MPQ9,0.9242,0.9059,0.193,qtmscore,37,34,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc35bfc5bfde166eeb12ce62c3de4,243,A0A4S2K133,val,0.4956,0.4696,A0A132A9B6,0.4987,0.4629,0.036,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc388d399c988eeb04dcddbae5f8c,245,A0A150WJ18,train,0.9235,0.832,A0A150WJ18,0.9235,0.832,0.355,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc3ba5619751f22d5eea47ebfbf0d,240,A0A0G2FJ65,train,0.4554,0.3851,A0A0G2FJ65,0.4554,0.3851,0.02,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc5d5fe627b4d27bfc9abd790b111,240,A0A7M3RFT3,train,0.7169,0.7141,A0A7M3RFT3,0.7169,0.7141,0.162,qtmscore,180,180,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc703b7b76d8a2eba8701f4e044ed,235,A0A1F1QCV6,train,0.9359,0.932,A0A1F1QCV6,0.9359,0.932,0.309,qtmscore,244,240,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc7ce395eb4144f5ca3fc0c20e90e,244,A0A2P6U2B9,train,0.5614,0.543,A0A2P6U2B9,0.5614,0.543,0.023,qtmscore,11,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc82436718fb8df04b92dba624fd9,236,A0A0G0WU42,train,0.6239,0.5861,A0A0G0WU42,0.6239,0.5861,0.088,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc833277bd631428fb50500ebb16c,243,A0A6H9LL28,train,0.6538,0.597,A0A6H9LL28,0.6538,0.597,0.03,qtmscore,44,44,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc85578eea9c92bb143788a5d9312,239,A0A2E3SJ30,train,0.8844,0.8671,A0A2E3SJ30,0.8844,0.8671,0.193,qtmscore,37,36,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc8c84888256f6a4b999b34e1ac8d,244,A0A142YKV8,train,0.4904,0.4774,A0A142YKV8,0.4904,0.4774,0.012,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc9b228945efd1d0d13ac3bdec586,241,A0A1Y2MN96,train,0.9201,0.6335,A0A1Y2MN96,0.9201,0.6335,0.259,qtmscore,12,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acc9fca91ea298c6e5f4ebe9c0c54d,244,A0A812NLG9,train,0.6173,0.6152,A0A812NLG9,0.6173,0.6152,0.025,qtmscore,22,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acca18e951ecb18b49032b0633ce85,234,A0A7X8JDW3,train,0.5694,0.5497,A0A7X8JDW3,0.5694,0.5497,0.036,qtmscore,13,13,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acca28bf731c29e980f8ec140ff772,234,A0A317JI48,train,0.6947,0.6422,A0A317JI48,0.6947,0.6422,0.045,qtmscore,257,253,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acca33ab91ed1ce8254bad4446952f,240,A0A3B1DB72,train,0.8837,0.8802,A0A3B1DB72,0.8837,0.8802,0.251,qtmscore,228,223,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59accb6948a668a1b99b6b42ec7ed4f9,241,A0A7Y9VVI1,train,0.8907,0.8562,A0A7Y9VVI1,0.8907,0.8562,0.285,qtmscore,30,30,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59accceb1735b11aeb1ad7af78e2fa5d,234,A0A496XQZ9,train,0.7925,0.7862,A0A496XQZ9,0.7925,0.7862,0.136,qtmscore,208,203,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59accd04bda29fb0a9850ce9dfa19fbd,234,A0A7C1ZHF8,train,0.6755,0.6569,A0A7C1ZHF8,0.6755,0.6569,0.084,qtmscore,40,38,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acce324f2b12820ceda4d23da7af87,245,A0A4V2B281,train,0.9099,0.8992,A0A4V2B281,0.9099,0.8992,0.238,qtmscore,128,124,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acce38ce694e62cb996a737a800a92,242,A0A7G6DZZ8,train,0.8749,0.8614,A0A7G6DZZ8,0.8749,0.8614,0.197,qtmscore,3,3,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acce67c7e3973d42704d259bc3dc78,239,A0A6J7UH15,train,0.5819,0.5648,A0A6J7UH15,0.5819,0.5648,0.241,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acce8b871aa13d6f152b7fc0c544e9,238,A0A4Q3NTH8,train,0.899,0.7058,A0A4Q3NTH8,0.899,0.7058,0.28,qtmscore,29,29,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59accec95d9209b4eb0b4fcd4dd802b0,234,A0A352MYZ3,train,0.8717,0.8578,A0A352MYZ3,0.8717,0.8578,0.176,qtmscore,106,103,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd000d72342e3cec9ea6ef7ff28ac,236,A0A355F3W0,train,0.5194,0.4223,A0A355F3W0,0.5194,0.4223,0.022,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd1a401d9f30ee2a3d434eee3ee6d,240,A0A2N3MZ70,train,0.9253,0.9216,A0A2N3MZ70,0.9253,0.9216,0.192,qtmscore,187,182,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd3b9e28ea246d83b34972e3501f9,238,A0A674ACH3,train,0.791,0.7884,A0A674ACH3,0.791,0.7884,0.064,qtmscore,228,223,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd3c1a596e80591e7b59c79daa83d,240,A0A1Q7WBB4,train,0.7768,0.5985,A0A1Q7WBB4,0.7768,0.5985,0.148,qtmscore,69,69,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd3f0e034edb70832ea3c30ef6d9d,241,A0A837DDH8,train,0.9795,0.8154,A0A837DDH8,0.9795,0.8154,0.583,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd437585b98940ec031fa6162f968,240,A0A2W4R0K4,train,0.7132,0.4494,A0A2W4R0K4,0.7132,0.4494,0.22,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd51d6a9226579a8519bd717a78f0,245,A0A409VAF3,train,0.9588,0.9436,A0A409VAF3,0.9588,0.9436,0.327,qtmscore,62,56,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd5e19ea6032b4354c0ec8cf65533,238,A0A0G1YG59,train,0.9701,0.638,A0A0G1YG59,0.9701,0.638,0.589,qtmscore,15,14,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd6609b295c50dcd6feac145e5c88,234,A0A512CKD7,train,0.5283,0.5266,A0A512CKD7,0.5283,0.5266,0.027,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd7259f98f84e3dbac0695e7f20d0,245,A0A377AF40,train,0.8115,0.5341,A0A377AF40,0.8115,0.5341,0.178,qtmscore,14,14,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd73d2bc91cfc35fe0aa585c7043b,240,R7LS44,train,0.8664,0.8332,R7LS44,0.8664,0.8332,0.191,qtmscore,102,99,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd776e403804d04e587504ada8893,241,A0A522CCP0,train,0.4658,0.4374,A0A522CCP0,0.4658,0.4374,0.019,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd80a54355620a6ede0b8b494655a,241,A0A1Q9CXT9,train,0.5519,0.5498,A0A1Q9CXT9,0.5519,0.5498,0.052,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd82d5ea72ea1c567308cc01f91b8,234,A0A372Q3Y7,train,0.829,0.755,A0A372Q3Y7,0.829,0.755,0.184,qtmscore,36,35,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd83200e7a212999fa601573e9172,236,A0A1Q7N7S8,train,0.4453,0.4438,A0A1Q7N7S8,0.4453,0.4438,0.012,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd8b7bb4095a407031e4ba09f924b,235,C4JS09,train,0.6856,0.683,C4JS09,0.6856,0.683,0.043,qtmscore,74,72,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd98f963be46cb761d534173d893b,243,A0A2E0W9U9,train,0.7671,0.6147,A0A2E0W9U9,0.7671,0.6147,0.168,qtmscore,29,29,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd9e21fc6108250e1a2dd729bb6d1,238,A0A356F1D3,train,0.8826,0.8591,A0A356F1D3,0.8826,0.8591,0.171,qtmscore,36,35,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acd9e9d61b22a550398f96d67c9670,241,A0A0L0BN25,train,0.9404,0.883,A0A0L0BN25,0.9404,0.883,0.235,qtmscore,65,65,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acda7323115fe821aaaa131faf0705,239,A0A1I0VHN3,train,0.4399,0.4371,A0A1I0VHN3,0.4399,0.4371,0.023,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acdc210eba1891187522ed7d336275,235,A0A6N7M633,train,0.4491,0.4313,A0A6N7M633,0.4491,0.4313,0.021,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acdc633fc5b2dd08e24ac39f308616,236,A0A452HQC2,train,0.896,0.816,A0A452HQC2,0.896,0.816,0.355,qtmscore,140,137,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acdc98242fce1f82e8b7511c694a69,240,A0A3M0JI14,train,0.8453,0.784,A0A3M0JI14,0.8453,0.784,0.15,qtmscore,108,108,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acde03b197ede7bf2b3712eb19603f,244,A0A0S8HLW3,train,0.8292,0.826,A0A0S8HLW3,0.8292,0.826,0.078,qtmscore,34,33,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acdf99976aef4252cc62ba4afd2be7,236,A0A381Q030,train,0.5796,0.5137,A0A381Q030,0.5796,0.5137,0.05,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acdfda9e4f27f283738ef4b774ba8f,240,A0A077WQ43,train,0.803,0.7564,A0A077WQ43,0.803,0.7564,0.184,qtmscore,20,20,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace1789c0785f9a2b9ecc531a399ac,241,A0A1V5X070,train,0.8812,0.6878,A0A1V5X070,0.8812,0.6878,0.251,qtmscore,8,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace38362e5b498a1956e6f5af5c82f,239,A0A0F9IB98,train,0.6875,0.5187,A0A0F9IB98,0.6875,0.5187,0.094,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace4718cc275849bca270db73f0636,241,A0A2D5ZE61,train,0.9157,0.5262,A0A2D5ZE61,0.9157,0.5262,0.128,qtmscore,6,6,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace5081c633440b118c544eed7aaea,239,A0A522PCZ1,train,0.9547,0.9276,A0A522PCZ1,0.9547,0.9276,0.367,qtmscore,298,290,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace61160f22b6d6523cad318f9e292,240,A0A1Q3MR02,train,0.7657,0.6876,A0A1Q3MR02,0.7657,0.6876,0.138,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace7a96d59a417dccaee9dcafcab6e,244,A0A2T7PDZ0,train,0.951,0.9472,A0A2T7PDZ0,0.951,0.9472,0.258,qtmscore,288,284,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59ace891225315bfe3a0a8b231f0376c,243,A0A0P6XEJ7,train,0.9168,0.8105,A0A0P6XEJ7,0.9168,0.8105,0.298,qtmscore,28,27,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acea31725e8fcc1f87191681f87ab1,237,A0A1Q7P1X5,train,0.489,0.4644,A0A1Q7P1X5,0.489,0.4644,0.025,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acea83328d22639020c7c59cdaf085,244,A0A7W5UC79,train,0.6359,0.6337,A0A7W5UC79,0.6359,0.6337,0.044,qtmscore,49,48,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acec5f80a6c956b573ff62e149373c,245,A0A5C7MQV6,train,0.7217,0.6796,A0A5C7MQV6,0.7217,0.6796,0.083,qtmscore,213,209,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acec972d84a1f2485a6db0045771ac,240,A0A316WEN3,train,0.6429,0.6384,A0A316WEN3,0.6429,0.6384,0.094,qtmscore,7,7,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59aced0d9fea9c76246258b3ee2015a9,238,A0A5B7DD06,val,0.9639,0.96,A0A8B6FJJ7,0.9542,0.9503,0.285,qtmscore,182,177,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59aced47692a9f17e56cfc42e5c2ba49,245,A0A177QM05,train,0.556,0.5053,A0A177QM05,0.556,0.5053,0.058,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acedc12263e18328867cfbdf9aa9e8,241,A0A1F9W7Q8,train,0.9042,0.8899,A0A1F9W7Q8,0.9042,0.8899,0.254,qtmscore,136,134,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acee02855f161d8e813deb7da16b65,245,I0L7R6,train,0.9028,0.8712,I0L7R6,0.9028,0.8712,0.282,qtmscore,147,146,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acef014a5a70fe1390301c434edb22,237,A0A3A0EEH6,train,0.906,0.8628,A0A3A0EEH6,0.906,0.8628,0.153,qtmscore,98,95,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acefa1c27eedefc207bcac7133d375,237,A0A3P6KJY8,train,0.7595,0.3858,A0A3P6KJY8,0.7595,0.3858,0.081,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acefe38a71d1930ea94109d2cd5b40,244,A0A4P9UP61,train,0.9153,0.8825,A0A4P9UP61,0.9153,0.8825,0.303,qtmscore,239,237,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acf07dc076cd02b2bf38cf0ec5edc4,240,A0A2W0EVH2,train,0.9067,0.8855,A0A2W0EVH2,0.9067,0.8855,0.125,qtmscore,48,45,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acf0e655b0e9f943658faba8b0ec7d,236,A0A4V3F7X2,train,0.3709,0.3334,A0A4V3F7X2,0.3709,0.3334,0.026,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acf4815ebb5b31cb6c6ed8ee32bd01,239,A0A8B2DCT1,val,0.9223,0.9186,A0A1H1JM81,0.7787,0.6949,0.154,qtmscore,27,26,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acf65de3a788b7b01b05d93b364f53,237,F6EQT3,train,0.4545,0.4242,F6EQT3,0.4545,0.4242,0.01,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
59acf71cad6f6121a76e62973c26f162,234,A0A7S0EZJ8,train,0.8616,0.7209,A0A7S0EZJ8,0.8616,0.7209,0.238,qtmscore,20,20,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
