stem,query,target,alntmscore,qtmscore,ttmscore,lddt,fident,alnlen,evalue
5566d81d2b5cb4607f607f502fe5ebaa,5566d81d2b5cb4607f607f502fe5ebaa,8fmw-assembly1_AJ,0.907,0.8626,0.9019,0.8281,0.313,166,0.8556
5566d86b233c51b61dbac925077840fb,5566d86b233c51b61dbac925077840fb,2p4z-assembly2_B,0.5367,0.5178,0.3403,0.5444,0.085,221,0.4098
5566d9ed8f75c365550c9be46b43b548,5566d9ed8f75c365550c9be46b43b548,2jlm-assembly1_B,0.9809,0.9754,0.9433,0.9165,0.411,175,0.9517
5566daa15e306abd453acc0bcbe303a7,5566daa15e306abd453acc0bcbe303a7,7qw6-assembly1_A,0.8884,0.7505,0.2406,0.7078,0.191,162,0.4853
5566db03062b6d5f8cfbb4664474ee94,5566db03062b6d5f8cfbb4664474ee94,8x61-assembly1_D,0.7223,0.529,0.5495,0.5702,0.09,143,0.5198
5566dbbd7490bb3a8cd3c5350b8d767e,5566dbbd7490bb3a8cd3c5350b8d767e,6rtq-assembly1_A,0.7107,0.5335,0.6654,0.5153,0.037,162,0.5663
5566dc522acb2745a51a0cbe5dc1380f,5566dc522acb2745a51a0cbe5dc1380f,2yn3-assembly1_C,0.6407,0.6212,0.3932,0.6355,0.111,259,0.485
5566dcac4e8cf1d3e6d095e72c57118e,5566dcac4e8cf1d3e6d095e72c57118e,2id1-assembly2_B,0.9503,0.6384,0.9045,0.8217,0.327,116,0.761
5566dcb4957c04de2157d7ab41fc9422,5566dcb4957c04de2157d7ab41fc9422,5nik-assembly1_D,0.8572,0.5427,0.2814,0.8122,0.169,136,0.4021
5566dcee9f2135d3822e971aa5187f2a,5566dcee9f2135d3822e971aa5187f2a,7sfn-assembly1_A,0.7968,0.6352,0.7195,0.6686,0.08,149,0.6516
5566de605f23c87292eb26288fd950d8,5566de605f23c87292eb26288fd950d8,8qh5-assembly1_B,0.7642,0.7602,0.1311,0.6159,0.021,556,0.4275
5566deb863e062cdf7b28833d824c5cf,5566deb863e062cdf7b28833d824c5cf,8dh5-assembly2_E,0.4265,0.4247,0.1223,0.3782,0.011,709,0.2505
59ac874d85bd13d7a3c893f55e8de38f,59ac874d85bd13d7a3c893f55e8de38f,8qkh-assembly1_A,0.6513,0.5096,0.4531,0.6067,0.077,257,0.4648
59ac8767ce6baaf047d30e2ba953faa7,59ac8767ce6baaf047d30e2ba953faa7,5nik-assembly1_D,0.882,0.7194,0.5182,0.8122,0.204,313,0.6075
59ac8850fd16aff16dae960ae1161008,59ac8850fd16aff16dae960ae1161008,6grj-assembly1_B,0.8423,0.6346,0.485,0.7664,0.048,267,0.5439
59ac8874f5c3c608f72cef0681b99d8b,59ac8874f5c3c608f72cef0681b99d8b,5cym-assembly1_A,0.3537,0.3165,0.1658,0.2879,0.016,412,0.2245
59ac88cd8b633586bd8f2e3707c8f987,59ac88cd8b633586bd8f2e3707c8f987,5nuo-assembly1_D,0.8863,0.7318,0.8699,0.7753,0.338,201,0.78
59ac892b91ba49052c626737ea9e9ed8,59ac892b91ba49052c626737ea9e9ed8,6oid-assembly1_B,0.4069,0.3861,0.3397,0.2788,0.048,310,0.3337
59ac89bc3c025bb51ea0b76d92b0e8b2,59ac89bc3c025bb51ea0b76d92b0e8b2,3kso-assembly1_A-3,0.4994,0.4791,0.1431,0.3744,0.008,1030,0.2924
59ac8c06c93aac145162fcd02c0a37dc,59ac8c06c93aac145162fcd02c0a37dc,4b6g-assembly2_B,0.7799,0.7377,0.6436,0.5851,0.096,289,0.6718
59ac8dd10a2c24f047ebfbd8eea4bcd8,59ac8dd10a2c24f047ebfbd8eea4bcd8,5o4o-assembly1_C,0.3694,0.3447,0.2633,0.3792,0.018,378,0.283
59ac8e49bb31a694909e9936365687f3,59ac8e49bb31a694909e9936365687f3,7msp-assembly2_B,0.6695,0.6477,0.4897,0.5247,0.092,315,0.5485
59ac8ebdcc45ae1131aa537a4268d320,59ac8ebdcc45ae1131aa537a4268d320,7edc-assembly1_A-2,0.881,0.6296,0.6499,0.7728,0.259,239,0.6306
59ac8f2ef9ff20b3517584b8610f34d3,59ac8f2ef9ff20b3517584b8610f34d3,2g6v-assembly1_B,0.3784,0.3429,0.2466,0.3085,0.009,406,0.275
59ac8f42a2c407030e87815b62d7f580,59ac8f42a2c407030e87815b62d7f580,6sx4-assembly2_BBB,0.8507,0.453,0.1953,0.7011,0.237,135,0.319
59ac910a15db3dd2962612b112d11f2c,59ac910a15db3dd2962612b112d11f2c,3i9y-assembly1_A,0.6927,0.5647,0.5935,0.5504,0.064,231,0.5482
59ac91f55dd26a81f18bd22ee2f1074b,59ac91f55dd26a81f18bd22ee2f1074b,3dzm-assembly1_A,0.7263,0.5921,0.6606,0.6105,0.082,231,0.6051
59ac94188f0c8be4bb476bc0c027e7dc,59ac94188f0c8be4bb476bc0c027e7dc,4cyd-assembly2_A,0.8648,0.8105,0.8612,0.7037,0.158,234,0.8163
59ac94595039805225f59f3734a34a3b,59ac94595039805225f59f3734a34a3b,7ogt-assembly1_A,0.5887,0.5199,0.205,0.7258,0.021,476,0.3459
59ac9546364c80bd07d4253f8094cc1c,59ac9546364c80bd07d4253f8094cc1c,7ahh-assembly1_D,0.9174,0.885,0.5639,0.7613,0.238,268,0.713
59ac95be70bd8ec1ef28cdffb17f57bd,59ac95be70bd8ec1ef28cdffb17f57bd,3ddh-assembly1_B,0.4568,0.3781,0.3923,0.3399,0.033,240,0.3554
59ac9715d3b3028a7a017599cd140b73,59ac9715d3b3028a7a017599cd140b73,5lt9-assembly2_B,0.6573,0.5198,0.4924,0.49,0.048,267,0.4789
59ac972f5a97060e692f363ff6038404,59ac972f5a97060e692f363ff6038404,8k17-assembly1_A,0.4197,0.3534,0.1569,0.3681,0.014,564,0.2395
59ac977f5788cc2e7fbf16a7f21a9ca6,59ac977f5788cc2e7fbf16a7f21a9ca6,3tuj-assembly1_C,0.9532,0.9334,0.6435,0.8284,0.282,283,0.7819
59ac980ffcac35bcc92a6f69face4aaa,59ac980ffcac35bcc92a6f69face4aaa,3m4w-assembly2_B,0.6085,0.5119,0.4456,0.5236,0.067,268,0.4632
59ac986e4be0173c72fd1406d657482a,59ac986e4be0173c72fd1406d657482a,3ir6-assembly1_C,0.9202,0.8423,0.8852,0.8012,0.307,221,0.8494
59ac9898fff4c907605ff6dc319d1dc5,59ac9898fff4c907605ff6dc319d1dc5,5k3i-assembly3_F,0.5277,0.526,0.2356,0.4146,0.016,659,0.3564
59ac9929c26895859a33acb23dccb414,59ac9929c26895859a33acb23dccb414,8a8k-assembly2_B,0.7301,0.6041,0.4842,0.5256,0.053,318,0.521
59ac9a482ce37f0644d19084be48e2ba,59ac9a482ce37f0644d19084be48e2ba,7jpv-assembly1_A,0.4332,0.3882,0.1039,0.3497,0.015,573,0.231
59ac9b5a662a398e39f23b3b46820316,59ac9b5a662a398e39f23b3b46820316,6nor-assembly1_A,0.8479,0.5998,0.4305,0.7679,0.218,174,0.5049
59ac9bd7beae4f339a7cba33aef857d0,59ac9bd7beae4f339a7cba33aef857d0,9bgm-assembly1_b,0.7247,0.7062,0.7062,0.5611,0.08,273,0.6797
59ac9c08a22fad87195d1b5db250326c,59ac9c08a22fad87195d1b5db250326c,4l6o-assembly1_A,0.4324,0.4034,0.1617,0.3384,0.025,356,0.2647
59ac9c5eaee69c1372676688dbf68bb8,59ac9c5eaee69c1372676688dbf68bb8,3pxp-assembly1_A,0.4869,0.4074,0.3433,0.4603,0.044,336,0.3553
59ac9f0fc906e59097294dcddf243d50,59ac9f0fc906e59097294dcddf243d50,8j5r-assembly1_D,0.9367,0.9215,0.3682,0.8115,0.169,543,0.6367
59ac9f1fd52bc86fd0608b6b63e27ae1,59ac9f1fd52bc86fd0608b6b63e27ae1,4v5f-assembly1_BC,0.9699,0.9376,0.9657,0.8473,0.562,231,0.9438
59ac9f67e0787f227516b9b4ede4011c,59ac9f67e0787f227516b9b4ede4011c,5t9g-assembly1_A,0.4692,0.4237,0.1423,0.5134,0.023,507,0.2726
59ac9fb8313cfe699ccba8fd7eb0d529,59ac9fb8313cfe699ccba8fd7eb0d529,3wod-assembly1_F,0.5397,0.4661,0.4066,0.5902,0.076,289,0.41
59aca13b6dcf8da9ec73f8c72bf3e112,59aca13b6dcf8da9ec73f8c72bf3e112,5zm4-assembly2_C,0.7177,0.6156,0.5355,0.5358,0.1,250,0.5563
59aca214c62f8b77c10ea32c96e3f6b7,59aca214c62f8b77c10ea32c96e3f6b7,6b2z-assembly1_a,0.9283,0.8844,0.8541,0.8135,0.285,249,0.853
59aca2596b312f46ebdb1c442af8608e,59aca2596b312f46ebdb1c442af8608e,8jzb-assembly1_H,0.6061,0.5787,0.2899,0.4943,0.019,304,0.4133
59aca367cdfaad9a022fa8bfb5e77c4c,59aca367cdfaad9a022fa8bfb5e77c4c,6lxn-assembly1_A,0.892,0.3864,0.8102,0.7332,0.198,101,0.5804
59aca3f037b5cf5c5081ad1f01b295c8,59aca3f037b5cf5c5081ad1f01b295c8,4qrk-assembly1_A,0.6802,0.4207,0.4794,0.6435,0.101,207,0.44
59aca644ca17bea2d16173636f277cb4,59aca644ca17bea2d16173636f277cb4,4ora-assembly1_A,0.7732,0.7703,0.4885,0.6254,0.129,293,0.6128
59aca64a43515927c6cd7421d6d9cafe,59aca64a43515927c6cd7421d6d9cafe,8h2c-assembly2_D,0.7028,0.695,0.5058,0.72,0.191,324,0.5814
59aca7b62852d61d7ee11645eb8a6e93,59aca7b62852d61d7ee11645eb8a6e93,5he1-assembly1_A,0.3649,0.3446,0.1489,0.5416,0.054,422,0.2368
59aca9bc51c3eedb605fa4fa6d2737c1,59aca9bc51c3eedb605fa4fa6d2737c1,8szn-assembly2_J,0.8844,0.6755,0.8578,0.6658,0.164,213,0.7503
59aca9eb45897df8b00b7f2ad5bc195d,59aca9eb45897df8b00b7f2ad5bc195d,4zdq-assembly5_A,0.9532,0.9296,0.9452,0.839,0.465,230,0.9261
59acaa7261f2aaa178958505e53d681b,59acaa7261f2aaa178958505e53d681b,2r0p-assembly1_A,0.3811,0.3799,0.2054,0.2629,0.022,524,0.2731
59acaa8504a33591b24d426b8a7045c1,59acaa8504a33591b24d426b8a7045c1,5yke-assembly1_B,0.418,0.4153,0.1468,0.3216,0.018,867,0.2622
59acaac281a1cc2463aeb8712ae3790e,59acaac281a1cc2463aeb8712ae3790e,7xn7-assembly1_q,0.7441,0.4325,0.1227,0.6931,0.027,509,0.2699
59acac3059988477aa9144ac8814b612,59acac3059988477aa9144ac8814b612,2gu2-assembly1_A,0.8347,0.8158,0.648,0.6305,0.142,295,0.7089
59acac684670552951cbdb98b6937f4d,59acac684670552951cbdb98b6937f4d,6s6z-assembly1_A,0.8499,0.7988,0.1836,0.7574,0.199,261,0.485
59acaeb8b1569b42bd47f853e892a09e,59acaeb8b1569b42bd47f853e892a09e,1a05-assembly1_B,0.8679,0.8506,0.5769,0.7528,0.31,245,0.7012
59acaf7cac4d8428cc538619a29f761f,59acaf7cac4d8428cc538619a29f761f,8qzs-assembly1_A,0.3233,0.3088,0.04577,0.4108,0.003,1127,0.1649
59acb10bba20aed1d65a64cafeafe20c,59acb10bba20aed1d65a64cafeafe20c,6nwj-assembly1_B,0.7779,0.4566,0.6501,0.6342,0.039,227,0.5353
59acb137047317009d7df3d3e8d61b1b,59acb137047317009d7df3d3e8d61b1b,9bw1-assembly1_N,0.8577,0.4866,0.1527,0.6752,0.03,523,0.3156
59acb157e929555c4c206423c5310af5,59acb157e929555c4c206423c5310af5,4lw8-assembly1_B,0.8532,0.8499,0.6846,0.6433,0.124,282,0.7449
59acb15a046eaa5e12bdf8c4e21da2db,59acb15a046eaa5e12bdf8c4e21da2db,3cxm-assembly1_A,0.9187,0.9005,0.9077,0.8237,0.408,250,0.8945
59acb250b56e7764c37afa447539e3ad,59acb250b56e7764c37afa447539e3ad,1n7h-assembly1_B-2,0.9908,0.9666,0.7053,0.9428,0.609,238,0.8333
59acb3afd6943b0450ac1c232f449331,59acb3afd6943b0450ac1c232f449331,3tjr-assembly1_A,0.9014,0.8637,0.8286,0.7444,0.22,245,0.8312
59acb58205c92170e5c1b5d03019d343,59acb58205c92170e5c1b5d03019d343,2j58-assembly1_F,0.7934,0.6271,0.4439,0.709,0.268,205,0.5219
59acb59f27b96fa6ec402160ffca39f6,59acb59f27b96fa6ec402160ffca39f6,8otz-assembly1_EY,0.8016,0.6684,0.5405,0.701,0.082,205,0.5827
59acb5b3580e96527ed85ab5d7719395,59acb5b3580e96527ed85ab5d7719395,4il3-assembly1_A,0.7375,0.5967,0.3546,0.5679,0.123,227,0.4598
59acb60da5e1fd2f83c170439827bd11,59acb60da5e1fd2f83c170439827bd11,5ipl-assembly1_F,0.8529,0.3903,0.3328,0.7453,0.267,101,0.3548
59acb67f7719e69006bb8103cb04cc76,59acb67f7719e69006bb8103cb04cc76,8h09-assembly2_B,0.8282,0.7126,0.4628,0.6063,0.062,367,0.5744
59acb7ddf7a844bc1e74f0fd401074a7,59acb7ddf7a844bc1e74f0fd401074a7,6z34-assembly1_A,0.5352,0.5164,0.3569,0.4724,0.02,432,0.4123
59acb8094369e9774324b960e3e0dbc4,59acb8094369e9774324b960e3e0dbc4,8r0a-assembly1_A,0.4088,0.3565,0.055,0.3206,0.009,750,0.1903
59acb97e20c96dbd6a2dca272f753a5c,59acb97e20c96dbd6a2dca272f753a5c,7sze-assembly1_B-3,0.6611,0.4002,0.3038,0.5048,0.02,288,0.3404
59acb998e4fe86612283f3c917ec21ba,59acb998e4fe86612283f3c917ec21ba,3g8b-assembly1_A,0.9331,0.9035,0.9071,0.7652,0.366,243,0.8928
59acb9bad7fead5011fc6636de81ed7e,59acb9bad7fead5011fc6636de81ed7e,7d5t-assembly1_3B,0.6338,0.6005,0.583,0.5065,0.038,284,0.5675
59acbcda3633f24725e2d87c4e75ca6c,59acbcda3633f24725e2d87c4e75ca6c,4ufq-assembly2_A,0.4449,0.3992,0.4433,0.3592,0.027,289,0.3893
59acbdd8b4eaf8a7497166982aa65301,59acbdd8b4eaf8a7497166982aa65301,7pc8-assembly2_B,0.5441,0.4201,0.2634,0.5464,0.043,254,0.3305
59acbdefdd3c401c13a78c665caa22d9,59acbdefdd3c401c13a78c665caa22d9,3ak5-assembly2_B,0.5047,0.4673,0.1485,0.3456,0.015,826,0.2889
59acbe07ecef8d1eeadbad8ae41dd10c,59acbe07ecef8d1eeadbad8ae41dd10c,3bhq-assembly1_B,0.8382,0.7305,0.8345,0.6978,0.207,207,0.7564
59acbeaf4a98dd577c8ee5c650571983,59acbeaf4a98dd577c8ee5c650571983,1a04-assembly2_B,0.7172,0.6285,0.7144,0.5936,0.229,222,0.6283
59acbed9e1e247c5c902d23066fbc8c9,59acbed9e1e247c5c902d23066fbc8c9,8vjh-assembly1_A,0.5383,0.531,0.1939,0.4515,0.022,436,0.3464
59acbef178a3fd65e3a73d35a1c52c26,59acbef178a3fd65e3a73d35a1c52c26,7ss6-assembly1_A,0.8181,0.7849,0.7907,0.6256,0.123,251,0.7621
59acbf17484e367b26146a0b0fd900f7,59acbf17484e367b26146a0b0fd900f7,8h6e-assembly1_5D,0.4485,0.4212,0.07185,0.2822,0.022,489,0.2292
59acbf88dbf12632a7a562c486c68382,59acbf88dbf12632a7a562c486c68382,2xb3-assembly1_A,0.8244,0.5402,0.7916,0.7122,0.12,158,0.6399
59acc12f7fc601ee8a35ce4988c30b9d,59acc12f7fc601ee8a35ce4988c30b9d,7kek-assembly1_C,0.8464,0.6182,0.04094,0.6138,0.147,223,0.3231
59acc212ec2242a772e4bfeefc29b657,59acc212ec2242a772e4bfeefc29b657,4ag3-assembly1_A,0.9125,0.9089,0.8683,0.7578,0.178,247,0.8721
59acc235e90c5bd2ed8a9f1541e2acf9,59acc235e90c5bd2ed8a9f1541e2acf9,5d2u-assembly1_A,0.9599,0.9289,0.9327,0.8393,0.356,241,0.9215
59acc2c3f251830950eb9083403cd0e7,59acc2c3f251830950eb9083403cd0e7,1t0f-assembly1_A,0.6558,0.6271,0.5842,0.4936,0.097,266,0.5693
59acc35bfc5bfde166eeb12ce62c3de4,59acc35bfc5bfde166eeb12ce62c3de4,7vgf-assembly1_B,0.4806,0.4684,0.2399,0.5177,0.03,359,0.3327
59acc388d399c988eeb04dcddbae5f8c,59acc388d399c988eeb04dcddbae5f8c,7vzb-assembly1_B,0.5343,0.4296,0.2039,0.4788,0.034,348,0.3018
59acc3ba5619751f22d5eea47ebfbf0d,59acc3ba5619751f22d5eea47ebfbf0d,8rc0-assembly1_A,0.4876,0.3863,0.05914,0.3804,0.019,408,0.2075
59acc5d5fe627b4d27bfc9abd790b111,59acc5d5fe627b4d27bfc9abd790b111,6mal-assembly1_A,0.6445,0.625,0.5086,0.5339,0.084,319,0.5467
59acc703b7b76d8a2eba8701f4e044ed,59acc703b7b76d8a2eba8701f4e044ed,7wm6-assembly1_A,0.9337,0.9299,0.9112,0.8394,0.292,239,0.9093
59acc7ce395eb4144f5ca3fc0c20e90e,59acc7ce395eb4144f5ca3fc0c20e90e,8gel-assembly1_A,0.6486,0.645,0.3525,0.506,0.018,479,0.4739
59acc82436718fb8df04b92dba624fd9,59acc82436718fb8df04b92dba624fd9,8xku-assembly1_B,0.4812,0.4107,0.1337,0.4714,0.033,326,0.2616
59acc833277bd631428fb50500ebb16c,59acc833277bd631428fb50500ebb16c,2a73-assembly1_B,0.553,0.518,0.149,0.4198,0.015,851,0.32
59acc85578eea9c92bb143788a5d9312,59acc85578eea9c92bb143788a5d9312,4pfx-assembly1_A,0.7976,0.7469,0.6537,0.6082,0.118,261,0.6786
59acc8c84888256f6a4b999b34e1ac8d,59acc8c84888256f6a4b999b34e1ac8d,3f7f-assembly1_A,0.4735,0.4659,0.1937,0.3305,0.014,680,0.311
59acc9b228945efd1d0d13ac3bdec586,59acc9b228945efd1d0d13ac3bdec586,8a39-assembly2_BP1-2,0.6052,0.488,0.3997,0.576,0.09,220,0.4221
59acc9fca91ea298c6e5f4ebe9c0c54d,59acc9fca91ea298c6e5f4ebe9c0c54d,3swh-assembly2_B,0.6108,0.5583,0.4727,0.5072,0.026,265,0.4901
59acca18e951ecb18b49032b0633ce85,59acca18e951ecb18b49032b0633ce85,7z5n-assembly2_B,0.6176,0.5042,0.3616,0.4563,0.043,254,0.4144
59acca28bf731c29e980f8ec140ff772,59acca28bf731c29e980f8ec140ff772,3q15-assembly1_A-2,0.6956,0.6021,0.4019,0.6065,0.072,235,0.4879
59acca33ab91ed1ce8254bad4446952f,59acca33ab91ed1ce8254bad4446952f,1ojl-assembly2_D-3,0.8775,0.8566,0.6984,0.7486,0.293,262,0.7665
59accb6948a668a1b99b6b42ec7ed4f9,59accb6948a668a1b99b6b42ec7ed4f9,7w5z-assembly1_d,0.7356,0.681,0.5915,0.6342,0.094,297,0.6066
59accceb1735b11aeb1ad7af78e2fa5d,59accceb1735b11aeb1ad7af78e2fa5d,3cg7-assembly1_A,0.803,0.7461,0.6009,0.6405,0.109,293,0.6569
59accd04bda29fb0a9850ce9dfa19fbd,59accd04bda29fb0a9850ce9dfa19fbd,7qx5-assembly1_A,0.6175,0.4899,0.2099,0.3946,0.019,626,0.3325
59acce324f2b12820ceda4d23da7af87,59acce324f2b12820ceda4d23da7af87,3m3p-assembly1_A,0.9385,0.8829,0.8692,0.7855,0.262,244,0.8663
59acce38ce694e62cb996a737a800a92,59acce38ce694e62cb996a737a800a92,2ux0-assembly1_A,0.6569,0.3973,0.6528,0.5361,0.05,180,0.4971
59acce67c7e3973d42704d259bc3dc78,59acce67c7e3973d42704d259bc3dc78,7kzi-assembly2_B,0.3741,0.373,0.1785,0.3222,0.014,602,0.2569
59acce8b871aa13d6f152b7fc0c544e9,59acce8b871aa13d6f152b7fc0c544e9,6jde-assembly2_A,0.4557,0.3617,0.1808,0.3546,0.015,507,0.2548
59accec95d9209b4eb0b4fcd4dd802b0,59accec95d9209b4eb0b4fcd4dd802b0,4ras-assembly3_C,0.8452,0.8419,0.2997,0.6902,0.157,279,0.5603
59acd000d72342e3cec9ea6ef7ff28ac,59acd000d72342e3cec9ea6ef7ff28ac,6lr0-assembly1_U,0.4897,0.4521,0.1058,0.5075,0.009,1142,0.2657
59acd1a401d9f30ee2a3d434eee3ee6d,59acd1a401d9f30ee2a3d434eee3ee6d,5zmw-assembly1_A,0.9008,0.8973,0.2299,0.7193,0.18,326,0.552
59acd3b9e28ea246d83b34972e3501f9,59acd3b9e28ea246d83b34972e3501f9,1qq1-assembly1_A,0.7245,0.7218,0.3422,0.5649,0.027,436,0.5144
59acd3c1a596e80591e7b59c79daa83d,59acd3c1a596e80591e7b59c79daa83d,3zpl-assembly2_E,0.9368,0.6038,0.892,0.8299,0.329,155,0.7368
59acd3f0e034edb70832ea3c30ef6d9d,59acd3f0e034edb70832ea3c30ef6d9d,7fh1-assembly1_B,0.4772,0.379,0.1234,0.4424,0.03,423,0.2393
59acd437585b98940ec031fa6162f968,59acd437585b98940ec031fa6162f968,7dvq-assembly1_A,0.3704,0.3667,0.05702,0.4108,0.004,1911,0.1958
59acd51d6a9226579a8519bd717a78f0,59acd51d6a9226579a8519bd717a78f0,3cxm-assembly1_A,0.9497,0.8932,0.904,0.8366,0.43,239,0.8893
59acd5e19ea6032b4354c0ec8cf65533,59acd5e19ea6032b4354c0ec8cf65533,7ae8-assembly2_D,0.8843,0.5617,0.8787,0.7206,0.2,155,0.7033
59acd6609b295c50dcd6feac145e5c88,59acd6609b295c50dcd6feac145e5c88,7en0-assembly1_A,0.4689,0.4676,0.3738,0.2866,0.037,346,0.3909
59acd7259f98f84e3dbac0695e7f20d0,59acd7259f98f84e3dbac0695e7f20d0,7csl-assembly2_B,0.5298,0.5278,0.3207,0.6933,0.116,352,0.4132
59acd73d2bc91cfc35fe0aa585c7043b,59acd73d2bc91cfc35fe0aa585c7043b,7nhr-assembly1_G,0.7549,0.7063,0.3189,0.7621,0.092,378,0.5001
59acd776e403804d04e587504ada8893,59acd776e403804d04e587504ada8893,7dkf-assembly1_62,0.471,0.4113,0.1966,0.3153,0.019,564,0.2835
59acd80a54355620a6ede0b8b494655a,59acd80a54355620a6ede0b8b494655a,5guq-assembly4_D,0.8473,0.4207,0.6804,0.643,0.161,130,0.5331
59acd82d5ea72ea1c567308cc01f91b8,59acd82d5ea72ea1c567308cc01f91b8,4r1j-assembly1_A,0.8619,0.6509,0.8573,0.5967,0.067,238,0.7343
59acd83200e7a212999fa601573e9172,59acd83200e7a212999fa601573e9172,6p40-assembly1_B,0.5697,0.4007,0.2761,0.3526,0.025,232,0.3233
59acd8b7bb4095a407031e4ba09f924b,59acd8b7bb4095a407031e4ba09f924b,8a9j-assembly1_A,0.5947,0.5654,0.158,0.4553,0.036,277,0.3441
59acd98f963be46cb761d534173d893b,59acd98f963be46cb761d534173d893b,4qra-assembly1_A,0.8375,0.5915,0.4368,0.736,0.139,329,0.5063
59acd9e21fc6108250e1a2dd729bb6d1,59acd9e21fc6108250e1a2dd729bb6d1,8pg0-assembly1_A,0.4936,0.4891,0.2576,0.4188,0.063,314,0.3527
59acd9e9d61b22a550398f96d67c9670,59acd9e9d61b22a550398f96d67c9670,7ffp-assembly1_A-2,0.9506,0.9082,0.9119,0.8742,0.409,237,0.9034
59acda7323115fe821aaaa131faf0705,59acda7323115fe821aaaa131faf0705,8bbp-assembly1_B,0.429,0.4196,0.3135,0.3285,0.021,421,0.344
59acdc210eba1891187522ed7d336275,59acdc210eba1891187522ed7d336275,7b8q-assembly1_A,0.4181,0.411,0.1191,0.3328,0.008,993,0.2497
59acdc633fc5b2dd08e24ac39f308616,59acdc633fc5b2dd08e24ac39f308616,5wjq-assembly1_D,0.8217,0.7136,0.6108,0.8365,0.356,216,0.6382
59acdc98242fce1f82e8b7511c694a69,59acdc98242fce1f82e8b7511c694a69,3t37-assembly1_A,0.8358,0.7661,0.3819,0.7077,0.119,436,0.5593
59acde03b197ede7bf2b3712eb19603f,59acde03b197ede7bf2b3712eb19603f,9bdt-assembly1_A,0.5638,0.5153,0.04509,0.463,0.019,307,0.2665
59acdf99976aef4252cc62ba4afd2be7,59acdf99976aef4252cc62ba4afd2be7,6sly-assembly1_A,0.7451,0.3284,0.6668,0.495,0.116,103,0.4739
59acdfda9e4f27f283738ef4b774ba8f,59acdfda9e4f27f283738ef4b774ba8f,3ll9-assembly1_B,0.8118,0.7404,0.7147,0.7735,0.242,252,0.7175
59ace1789c0785f9a2b9ecc531a399ac,59ace1789c0785f9a2b9ecc531a399ac,1n8f-assembly1_B,0.4832,0.4661,0.3505,0.4073,0.04,366,0.3834
59ace38362e5b498a1956e6f5af5c82f,59ace38362e5b498a1956e6f5af5c82f,6tut-assembly1_O,0.4674,0.4357,0.2131,0.4132,0.043,457,0.3095
59ace4718cc275849bca270db73f0636,59ace4718cc275849bca270db73f0636,5t11-assembly1_K,0.6765,0.3866,0.647,0.5628,0.097,143,0.4842
59ace5081c633440b118c544eed7aaea,59ace5081c633440b118c544eed7aaea,1ji0-assembly1_A,0.9421,0.9043,0.9007,0.8199,0.382,235,0.8898
59ace61160f22b6d6523cad318f9e292,59ace61160f22b6d6523cad318f9e292,8ptk-assembly1_K,0.4348,0.3478,0.3111,0.3283,0.036,248,0.3045
59ace7a96d59a417dccaee9dcafcab6e,59ace7a96d59a417dccaee9dcafcab6e,2p68-assembly1_A,0.9491,0.9378,0.9232,0.832,0.376,250,0.9202
59ace891225315bfe3a0a8b231f0376c,59ace891225315bfe3a0a8b231f0376c,4hvz-assembly1_B,0.8402,0.7226,0.8126,0.7754,0.309,226,0.7483
59acea31725e8fcc1f87191681f87ab1,59acea31725e8fcc1f87191681f87ab1,5n0c-assembly2_B,0.4133,0.4119,0.09715,0.2839,0.018,374,0.24
59acea83328d22639020c7c59cdaf085,59acea83328d22639020c7c59cdaf085,2c3f-assembly1_A,0.3965,0.3672,0.2971,0.298,0.028,345,0.3081
59acec5f80a6c956b573ff62e149373c,59acec5f80a6c956b573ff62e149373c,6q6h-assembly1_J,0.7723,0.6677,0.3502,0.6096,0.066,317,0.494
59acec972d84a1f2485a6db0045771ac,59acec972d84a1f2485a6db0045771ac,6o38-assembly6_F,0.5462,0.5044,0.2432,0.4329,0.026,522,0.3561
59aced0d9fea9c76246258b3ee2015a9,59aced0d9fea9c76246258b3ee2015a9,1e2s-assembly1_P-2,0.9581,0.9541,0.4785,0.8513,0.352,255,0.7112
59aced47692a9f17e56cfc42e5c2ba49,59aced47692a9f17e56cfc42e5c2ba49,3q0k-assembly1_B,0.4905,0.4427,0.3845,0.6096,0.041,314,0.3989
59acedc12263e18328867cfbdf9aa9e8,59acedc12263e18328867cfbdf9aa9e8,3tov-assembly2_B,0.866,0.8627,0.62,0.6991,0.19,252,0.7236
59acee02855f161d8e813deb7da16b65,59acee02855f161d8e813deb7da16b65,3frm-assembly3_E,0.8121,0.7915,0.7719,0.6029,0.095,261,0.7528
59acef014a5a70fe1390301c434edb22,59acef014a5a70fe1390301c434edb22,6z81-assembly2_D,0.902,0.837,0.8683,0.7655,0.252,230,0.8375
59acefa1c27eedefc207bcac7133d375,59acefa1c27eedefc207bcac7133d375,8glv-assembly1_JG,0.3965,0.3948,0.0351,0.3384,0.008,1344,0.1993
59acefe38a71d1930ea94109d2cd5b40,59acefe38a71d1930ea94109d2cd5b40,7s66-assembly1_A,0.9766,0.9491,0.4822,0.8915,0.516,240,0.712
59acf07dc076cd02b2bf38cf0ec5edc4,59acf07dc076cd02b2bf38cf0ec5edc4,7dqb-assembly1_A,0.8282,0.7876,0.7876,0.7085,0.192,244,0.7624
